gen_image,rank,ref_image,cosine_similarity
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000008.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03877845_10644.JPEG,0.6555724143981934
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000009.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01955084_7067.JPEG,0.6689517498016357
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000009.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01917289_795.JPEG,0.664473831653595
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000009.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02119022_7815.JPEG,0.6396424174308777
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000010.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03388043_6828.JPEG,0.6691144704818726
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000010.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03467068_1139.JPEG,0.6408045291900635
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000010.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02120079_5204.JPEG,0.6394929885864258
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000011.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01797886_16097.JPEG,0.6539006233215332
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000011.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01685808_2972.JPEG,0.6531248688697815
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000011.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01558993_3389.JPEG,0.6513450145721436
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000012.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02011460_22580.JPEG,0.6360608339309692
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000012.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02326432_2602.JPEG,0.6330806612968445
