gen_image,rank,ref_image,cosine_similarity
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000008.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_02_203_vqdm_00058.png,0.6548535227775574
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000008.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_310_vqdm_00185.png,0.6345968246459961
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000008.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_803_vqdm_00084.png,0.633907675743103
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000009.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_04_437_vqdm_00152.png,0.717761218547821
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000009.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_04_418_vqdm_00088.png,0.6998351812362671
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000009.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_07_744_vqdm_00173.png,0.6933704614639282
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000010.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_827_vqdm_00097.png,0.6583921909332275
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000010.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_04_478_vqdm_00189.png,0.6580684185028076
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000010.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_541_vqdm_00050.png,0.6523027420043945
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000011.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_856_vqdm_00107.png,0.7229030728340149
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000011.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_856_vqdm_00036.png,0.7087491750717163
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000011.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_540_vqdm_00121.png,0.7030653953552246
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000012.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_07_772_vqdm_00050.png,0.7231482267379761
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000012.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_04_467_vqdm_00184.png,0.7003486156463623
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000012.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_840_vqdm_00167.png,0.694979190826416
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000013.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_147_vqdm_00018.png,0.7230037450790405
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000013.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_147_vqdm_00130.png,0.7032092213630676
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000013.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_540_vqdm_00121.png,0.6860738396644592
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000014.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_843_vqdm_00032.png,0.7265245914459229
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000014.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_974_vqdm_00097.png,0.7046980261802673
