gen_image,rank,ref_image,cosine_similarity
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000008.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_950_vqdm_00083.png,0.6283014416694641
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000008.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_894_vqdm_00134.png,0.6079694628715515
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000008.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_313_vqdm_00120.png,0.6036838293075562
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000009.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_943_vqdm_00096.png,0.7184687852859497
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000009.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_06_644_vqdm_00042.png,0.7135207653045654
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000009.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_939_vqdm_00108.png,0.7072618007659912
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000010.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_07_794_vqdm_00121.png,0.6447818279266357
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000010.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_894_vqdm_00134.png,0.6279621720314026
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000010.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_126_vqdm_00031.png,0.6279008388519287
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000011.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_894_vqdm_00134.png,0.6729607582092285
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000011.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_07_794_vqdm_00121.png,0.6240794658660889
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000011.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_845_vqdm_00043.png,0.6121485829353333
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000012.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_950_vqdm_00083.png,0.7127441167831421
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000012.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_07_745_vqdm_00016.png,0.6675376892089844
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000012.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_542_vqdm_00109.png,0.6647417545318604
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000013.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_969_vqdm_00185.png,0.7641257047653198
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000013.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_06_619_vqdm_00011.png,0.7457038164138794
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000013.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_940_vqdm_00048.png,0.744921088218689
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000014.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_04_434_vqdm_00098.png,0.6587766408920288
