gen_image,rank,ref_image,cosine_similarity
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000008.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_179_vqdm_00000.png,0.7128009796142578
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000008.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_02_297_vqdm_00105.png,0.7120203375816345
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000008.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_02_297_vqdm_00067.png,0.7070013284683228
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000009.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_843_vqdm_00032.png,0.7106649279594421
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000009.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_147_vqdm_00154.png,0.7012304663658142
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000009.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_144_vqdm_00069.png,0.6958678960800171
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000010.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_843_vqdm_00032.png,0.7055803537368774
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000010.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_562_vqdm_00028.png,0.6950114965438843
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000010.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_02_258_vqdm_00078.png,0.6911514401435852
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000011.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_392_vqdm_00104.png,0.7300246357917786
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000011.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_812_vqdm_00062.png,0.7110075950622559
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000011.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_149_vqdm_00084.png,0.710120677947998
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000012.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_02_232_vqdm_00006.png,0.7295271158218384
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000012.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_179_vqdm_00000.png,0.7128564119338989
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000012.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_843_vqdm_00032.png,0.6992074251174927
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000013.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_124_vqdm_00129.png,0.7095412015914917
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000013.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_329_vqdm_00048.png,0.6954990029335022
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000013.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_397_vqdm_00163.png,0.6940985321998596
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000014.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_06_680_vqdm_00186.png,0.7138293385505676
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000014.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_118_vqdm_00108.png,0.7079278230667114
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000014.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_902_vqdm_00145.png,0.7017419934272766
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000015.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_843_vqdm_00032.png,0.7219349145889282
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000015.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_175_vqdm_00108.png,0.6886411905288696
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000015.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_04_460_vqdm_00008.png,0.6783655881881714
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000016.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_819_vqdm_00117.png,0.7301163673400879
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000016.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_980_vqdm_00008.png,0.7246640920639038
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000016.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_562_vqdm_00031.png,0.7171802520751953
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000017.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_04_449_vqdm_00123.png,0.7266578674316406
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000017.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_04_449_vqdm_00126.png,0.7191093564033508
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000017.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_00_036_vqdm_00096.png,0.7113025784492493
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000018.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_149_vqdm_00084.png,0.6977071166038513
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000018.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_392_vqdm_00104.png,0.6935283541679382
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000018.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_397_vqdm_00163.png,0.6925100088119507
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000019.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_02_295_vqdm_00066.png,0.7244873642921448
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000019.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_02_297_vqdm_00189.png,0.7206084132194519
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/acgan_ai/000019.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_02_297_vqdm_00066.png,0.720134973526001
