gen_image,rank,ref_image,cosine_similarity
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000009.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n04019541_40166.JPEG,0.697974681854248
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000009.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02783161_14239.JPEG,0.6835097074508667
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000009.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n04423845_22700.JPEG,0.6815574765205383
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000010.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01776313_62984.JPEG,0.5676407814025879
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000010.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01776313_20606.JPEG,0.5650540590286255
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000010.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03207941_14950.JPEG,0.560702383518219
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000011.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03658185_4116.JPEG,0.5531608462333679
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000011.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01776313_20606.JPEG,0.5523053407669067
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000011.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02037110_2984.JPEG,0.530689001083374
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000012.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01930112_13431.JPEG,0.6123700737953186
